2024-01-18 09:24:56.137 [info] Log level: Info
2024-01-18 09:24:56.137 [info] Validating found git in: "git"
2024-01-18 09:24:56.138 [info] Using git "2.43.0" from "git"
2024-01-18 09:24:56.138 [info] > git rev-parse --show-toplevel [5ms]
2024-01-18 09:24:56.138 [info] > git rev-parse --show-toplevel [1ms]
2024-01-18 09:24:56.146 [info] > git rev-parse --show-toplevel [1ms]
2024-01-18 09:24:56.331 [info] > git rev-parse --show-toplevel [10ms]
2024-01-18 09:24:56.376 [info] > git rev-parse --show-toplevel [1ms]
2024-01-18 09:24:56.436 [info] > git rev-parse --show-toplevel [2ms]
2024-01-18 09:24:56.649 [info] > git rev-parse --show-toplevel [1ms]
2024-01-18 09:24:56.843 [info] > git rev-parse --show-toplevel [2ms]
2024-01-18 09:25:33.826 [info] > git rev-parse --show-toplevel [4ms]
2024-01-18 09:25:57.983 [info] > git rev-parse --show-toplevel [2ms]
2024-01-18 09:26:14.527 [info] > git rev-parse --show-toplevel [5ms]
2024-01-18 09:26:22.472 [info] > git rev-parse --show-toplevel [3ms]
2024-01-18 09:26:26.077 [info] > git rev-parse --show-toplevel [3ms]
2024-01-18 09:26:29.741 [info] > git rev-parse --show-toplevel [6ms]
2024-01-18 09:26:45.235 [info] > git rev-parse --show-toplevel [8ms]
2024-01-18 10:27:46.946 [info] > git rev-parse --show-toplevel [4ms]
2024-01-18 10:28:30.122 [info] > git rev-parse --show-toplevel [4ms]
2024-01-18 10:28:30.704 [info] > git rev-parse --show-toplevel [3ms]
2024-01-18 10:32:49.246 [info] > git rev-parse --show-toplevel [3ms]
2024-01-18 10:34:18.586 [info] > git rev-parse --show-toplevel [3ms]
2024-01-18 10:34:27.639 [info] > git rev-parse --show-toplevel [3ms]
2024-01-18 10:36:10.000 [info] > git rev-parse --show-toplevel [4ms]
2024-01-18 10:36:16.911 [info] > git rev-parse --show-toplevel [3ms]
2024-01-18 10:36:29.382 [info] > git rev-parse --show-toplevel [3ms]
2024-01-18 10:36:40.175 [info] > git rev-parse --show-toplevel [2ms]
2024-01-18 10:42:18.182 [info] > git rev-parse --show-toplevel [3ms]
2024-01-18 10:42:19.145 [info] > git rev-parse --show-toplevel [3ms]
2024-01-18 11:04:51.373 [info] > git rev-parse --show-toplevel [3ms]
2024-01-18 11:05:06.455 [info] > git rev-parse --show-toplevel [5ms]
2024-01-18 11:05:13.231 [info] > git rev-parse --show-toplevel [2ms]
2024-01-18 11:05:17.052 [info] > git rev-parse --show-toplevel [3ms]
2024-01-18 11:05:27.675 [info] > git rev-parse --show-toplevel [3ms]
2024-01-18 11:05:29.345 [info] > git rev-parse --show-toplevel [1ms]
2024-01-18 11:05:30.165 [info] > git rev-parse --show-toplevel [2ms]
2024-01-18 11:05:32.055 [info] > git rev-parse --show-toplevel [1ms]
2024-01-18 11:40:47.890 [info] > git rev-parse --show-toplevel [2ms]
2024-01-18 11:41:11.177 [info] > git rev-parse --show-toplevel [3ms]
2024-01-18 11:43:32.300 [info] > git rev-parse --show-toplevel [3ms]
2024-01-18 11:43:49.712 [info] > git rev-parse --show-toplevel [5ms]
2024-01-18 11:52:55.767 [info] > git rev-parse --show-toplevel [4ms]
2024-01-18 11:53:15.042 [info] > git rev-parse --show-toplevel [2ms]
